0.001196,146,178,31,0,488294.3125,2,1421927416,0.017,0.0,8,2
0.001101,132,164,31,0,479564.0313,2,1421927416,0.017,0.0,6,1
0.001058,146,178,31,0,551984.875,2,1421927417,0.017,0.0,6,2
0.0011,132,164,31,0,480000.0,2,1421927417,0.018,0.0,6,2
0.001126,146,178,31,0,518650.0938,2,1421927417,0.011,0.0,8,1
0.001017,146,178,31,0,574238.0,2,1421927417,0.011,0.0,5,2
0.001094,132,164,31,0,482632.5625,2,1421927417,0.011,0.0,5,2
0.001092,132,164,31,0,483516.4688,2,1421927417,0.017,0.0,3,1
0.001082,132,164,31,0,487985.2188,2,1421927417,0.017,0.0,7,1
0.17519,8168,268,254,1,346366.8125,14,1421927417,11.837692,0.0461339999999999,1,1
0.1906,844,268,254,1,31899.26758,10,1421927418,18.573778,0.044321,3,1
0.001089,132,164,31,0,484848.4688,2,1421927418,0.011,0.0,7,2
0.001126,132,164,31,0,468916.5313,2,1421927418,0.017,0.0,8,1
0.001859,528,304,31,0,1704142.0,4,1421927418,0.475333,0.0,5,1
0.001152,132,164,31,0,458333.3125,2,1421927418,0.011,0.0,6,1
0.004996,568,312,31,0,682145.75,4,1421927418,1.312667,0.0,5,1
0.001044,146,178,31,0,559386.9375,2,1421927418,0.018,0.0,7,2
0.001089,132,164,31,0,484848.4688,2,1421927418,0.018,0.0,7,1
0.001122,146,178,31,0,520499.0938,2,1421927418,0.017,0.0,5,1
0.001201,130,162,31,0,432972.5313,2,1421927418,0.019,0.0,12,1
0.0010789999999999,132,164,31,0,489342.0,2,1421927419,0.011,0.0,12,2
0.001864,528,304,31,0,1699570.875,4,1421927419,0.474333,0.0,8,1
0.0051,568,312,31,0,668235.25,4,1421927419,1.332667,0.0,8,1
0.001123,132,164,31,0,470169.1563,2,1421927419,0.012,0.0,7,1
0.001112,132,164,31,0,474820.1563,2,1421927419,0.018,0.0,6,1
0.001066,132,164,31,0,495309.5938,2,1421927419,0.011,0.0,6,1
0.001108,130,162,31,0,469314.0625,2,1421927419,0.017,0.0,12,2
0.177449,1214,268,254,1,49276.12891,10,1421927419,19.203667000000003,0.044904,5,1
0.19491,844,268,254,1,31193.882810000003,10,1421927420,19.932667,0.0442399999999999,1,1
0.011205,528,304,31,0,282730.9375,4,1421927420,0.449333,0.0,8,1
0.001091,130,162,31,0,476626.9375,2,1421927420,0.011,0.0,8,2
0.001091,130,162,31,0,476626.9375,2,1421927420,0.011,0.0,5,1
0.001135,132,164,31,0,465198.2188,2,1421927420,0.011,0.0,7,1
0.001105,132,164,31,0,477828.0313,2,1421927420,0.011,0.0,7,1
0.0010869999999999,146,178,31,0,537258.5,2,1421927420,0.011,0.0,8,2
0.040337,568,312,31,0,84488.1875,4,1421927420,8.349667,0.0,8,1
0.0314,520,304,31,0,99363.0625,4,1421927420,5.437333,0.0,2,1
0.0601919999999999,568,304,31,0,56618.82031,4,1421927420,15.011,0.0,2,1
0.001044,130,162,31,0,498084.2813,2,1421927420,0.011,0.0,6,1
0.004565,568,304,31,0,746549.8125,4,1421927421,1.225333,0.0,5,1
0.001118,132,164,31,0,472271.9063,2,1421927421,0.012,0.0,12,3
0.00112,132,164,31,0,471428.5625,2,1421927421,0.018,0.0,12,3
0.001118,132,164,31,0,472271.9063,2,1421927421,0.012,0.0,12,3
0.001775,520,304,31,0,1757746.5,4,1421927421,0.461667,0.0,5,1
0.0010869999999999,146,178,31,0,537258.5,2,1421927421,0.011,0.0,6,1
0.001111,132,164,31,0,475247.5313,2,1421927421,0.017,0.0,6,1
0.001118,132,164,31,0,472271.9063,2,1421927421,0.011,0.0,7,1
0.291485,804,948,62,2,19870.66211,10,1421927421,32.387221999999994,0.049491,5,1
2.59291,2082,268,254,1,5967.041015999999,14,1421927419,198.502841,0.048351,5,2
0.2329389999999999,828,4004,62,3,25620.44141,10,1421927422,25.882111,0.046747,1,1
0.432056,838,986,62,2,13979.66895,10,1421927421,48.006222,0.0448649999999999,5,2
0.00106,130,162,31,0,490566.0313,2,1421927422,0.018,0.0,6,1
0.001073,132,164,31,0,492078.2813,2,1421927422,0.011,0.0,6,1
0.001176,132,164,31,0,448979.5938,2,1421927422,0.012,0.0,7,1
0.001214,146,178,31,0,481054.3438,2,1421927422,0.018,0.0,5,1
0.001126,132,164,31,0,468916.5313,2,1421927422,0.011,0.0,6,1
0.00108,146,178,31,0,540740.75,2,1421927422,0.011,0.0,12,1
0.0010609999999999,132,164,31,0,497643.7188,2,1421927423,0.011,0.0,8,2
0.00178,520,304,31,0,1752809.0,4,1421927423,0.461333,0.0,2,1
0.001125,146,178,31,0,519111.125,2,1421927423,0.017,0.0,5,1
0.001064,132,164,31,0,496240.625,2,1421927423,0.011,0.0,12,1
0.001083,146,178,31,0,539242.875,2,1421927423,0.011,0.0,5,1
0.0011279999999999,132,164,31,0,468085.125,2,1421927423,0.011,0.0,7,1
0.001166,132,164,31,0,452830.1875,2,1421927423,0.018,0.0,8,2
0.00468,568,304,31,0,728205.1875,4,1421927423,1.256667,0.0,2,1
0.244832,876,9446,62,5,25780.94336,10,1421927423,27.203556,0.044807,3,1
0.0010689999999999,130,162,31,0,486435.9375,2,1421927424,0.011,0.0,12,2
0.0017929999999999,520,304,31,0,1740100.375,4,1421927424,0.456667,0.0,5,1
0.001112,146,178,31,0,525179.875,2,1421927424,0.011,0.0,12,2
0.001141,146,178,31,0,511831.75,2,1421927424,0.019,0.0,5,1
0.004906,568,304,31,0,694659.5625,4,1421927424,1.334,0.0,3,1
0.001256,132,164,31,0,420382.1563,2,1421927424,0.012,0.0,12,1
0.001185,130,162,31,0,438818.5938,2,1421927424,0.012,0.0,8,1
0.001055,146,178,31,0,553554.5,2,1421927425,0.011,0.0,10,3
0.004837,568,312,31,0,704569.0,4,1421927425,1.248333,0.0,2,1
0.0010949999999999,130,162,31,0,474885.875,2,1421927425,0.011,0.0,12,1
0.001735,528,304,31,0,1825936.5,4,1421927425,0.4539999999999999,0.0,2,1
0.001067,132,164,31,0,494845.375,2,1421927425,0.012,0.0,10,3
0.001185,130,162,31,0,438818.5938,2,1421927425,0.011,0.0,10,3
0.249003,744,1306,62,2,21525.8457,10,1421927425,27.667,0.044937,3,1
1.7e-05,168,0,254,0,39529412.0,2,1421927426,0.017,0.0,2,1
0.513537,776,1284,62,2,10889.18652,10,1421927425,57.059667000000005,0.064912,3,1
0.001023,130,162,31,0,508308.9063,2,1421927426,0.011,0.0,8,1
0.0011,132,164,31,0,480000.0,2,1421927426,0.011,0.0,12,2
0.001109,130,162,31,0,468890.9063,2,1421927426,0.011,0.0,12,2
0.001135,132,164,31,0,465198.2188,2,1421927426,0.011,0.0,9,2
0.001094,130,162,31,0,475319.9375,2,1421927426,0.01,0.0,8,1
0.001107,146,178,31,0,527551.9375,2,1421927426,0.011,0.0,9,2
0.001207,132,164,31,0,437448.2188,2,1421927427,0.011,0.0,9,2
50.004337,384,0,1,0,51.19556,6,1421927377,10000.867,0.0,2,2
50.004341,384,0,1,0,51.195557,6,1421927377,10000.869,0.0,2,2
50.004337,384,0,1,0,51.19556,6,1421927377,10000.867,0.0,2,2
50.004341,384,0,1,0,51.195557,6,1421927377,10000.869,0.0,2,2
0.001175,146,178,31,0,497021.2813,2,1421927427,0.011,0.0,9,2
0.001034,132,164,31,0,510638.3125,2,1421927427,0.012,0.0,8,2
0.001083,146,178,31,0,539242.875,2,1421927427,0.011,0.0,5,2
0.00112,146,178,31,0,521428.5625,2,1421927427,0.011,0.0,12,1
0.001148,146,178,31,0,508710.7813,2,1421927427,0.011,0.0,8,1
0.001035,132,164,31,0,510144.9375,2,1421927427,0.012,0.0,8,2
0.001117,146,178,31,0,522829.0,2,1421927427,0.011,0.0,5,2
0.2147349999999999,980,268,254,1,32859.10547,10,1421927427,20.075556,0.045535,3,1
0.911799,1506,141751,62,55,12713.32813,26,1421927427,36.471959000000005,0.009693,1,1
0.001084,146,178,31,0,538745.375,2,1421927428,0.011,0.0,12,1
0.001106,132,164,31,0,477396.0,2,1421927428,0.011,0.0,5,1
0.001104,130,162,31,0,471014.4688,2,1421927428,0.011,0.0,4,1
0.0017399999999999,528,304,31,0,1820689.625,4,1421927428,0.449,0.0,4,1
0.004877,568,312,31,0,698790.25,4,1421927428,1.271,0.0,4,1
0.001149,132,164,31,0,459530.0313,2,1421927428,0.011,0.0,9,1
0.00109,132,164,31,0,484403.6563,2,1421927428,0.005,0.0,8,1
0.001124,146,178,31,0,519572.9688,2,1421927429,0.018,0.0,10,1
0.001127,132,164,31,0,468500.4688,2,1421927429,0.011,0.0,9,2
0.001155,132,164,31,0,457142.875,2,1421927429,0.011,0.0,9,2
0.001097,132,164,31,0,481312.6875,2,1421927429,0.011,0.0,5,1
0.001164,132,164,31,0,453608.25,2,1421927429,0.011,0.0,12,1
0.695382,564,354,254,1,5844.27002,10,1421927428,76.503111,0.022365,3,1
0.2903949999999999,1314,1172,254,2,33196.16406,12,1421927429,25.254454,0.04502,2,1
0.195749,946,268,254,1,34820.10156,10,1421927430,20.346,0.047398,1,1
0.001107,146,178,31,0,527551.9375,2,1421927430,0.011,0.0,9,2
0.004571,568,304,31,0,745569.875,4,1421927430,1.212,0.0,2,1
0.001152,130,162,31,0,451388.875,2,1421927430,0.011,0.0,9,2
0.001106,146,178,31,0,528028.9375,2,1421927430,0.011,0.0,10,1
0.004458,568,304,31,0,764468.375,4,1421927430,1.194667,0.0,4,1
0.001764,520,304,31,0,1768707.5,4,1421927430,0.451,0.0,2,1
0.001695,520,304,31,0,1840708.0,4,1421927430,0.437667,0.0,4,1
0.00114,132,164,31,0,463157.9063,2,1421927430,0.011,0.0,4,1
0.0013039999999999,132,164,31,0,404907.9688,2,1421927430,0.011,0.0,9,1
0.001127,132,164,31,0,468500.4688,2,1421927430,0.011,0.0,1,1
0.001138,146,178,31,0,513181.0,2,1421927431,0.011,0.0,12,1
0.001063,132,164,31,0,496707.4688,2,1421927431,0.011,0.0,9,2
0.001062,132,164,31,0,497175.125,2,1421927431,0.011,0.0,9,2
0.004717,568,312,31,0,722493.125,4,1421927431,1.218,0.0,2,1
0.001121,132,164,31,0,471008.0,2,1421927431,0.011,0.0,4,1
0.001098,132,164,31,0,480874.3125,2,1421927431,0.021,0.0,2,1
0.001687,528,304,31,0,1877889.75,4,1421927431,0.4363329999999999,0.0,2,1
0.001186,130,162,31,0,438448.5938,2,1421927431,0.011,0.0,8,1
0.1852859999999999,1144,268,254,1,44471.78906,10,1421927431,18.906778,0.047234,2,1
0.00109,132,164,31,0,484403.6563,2,1421927432,0.011,0.0,10,1
0.001838,528,304,31,0,1723612.625,4,1421927432,0.467667,0.0,2,1
0.001077,146,178,31,0,542246.9375,2,1421927432,0.011,0.0,9,1
0.001059,132,164,31,0,498583.5625,2,1421927432,0.011,0.0,9,1
0.001108,132,164,31,0,476534.2813,2,1421927432,0.012,0.0,4,1
0.001094,146,178,31,0,533820.875,2,1421927432,0.019,0.0,12,1
0.0010869999999999,132,164,31,0,485740.5625,2,1421927432,0.008,0.0,5,1
0.004906,568,312,31,0,694659.5625,4,1421927432,1.281333,0.0,2,1
0.001098,132,164,31,0,480874.3125,2,1421927433,0.011,0.0,12,2
0.0010539999999999,132,164,31,0,500948.7813,2,1421927433,0.012,0.0,9,1
0.001044,132,164,31,0,505747.125,2,1421927433,0.012,0.0,9,1
0.001099,132,164,31,0,480436.7813,2,1421927433,0.011,0.0,2,1
0.0010949999999999,130,162,31,0,474885.875,2,1421927433,0.01,0.0,8,1
0.001085,130,162,31,0,479262.6875,2,1421927433,0.011,0.0,12,2
1.040816,1608,132728,62,56,11975.21973,32,1421927432,33.57471,0.051024,3,1
0.004814,568,312,31,0,707935.1875,4,1421927434,1.245667,0.0,3,1
0.001078,132,164,31,0,489795.9375,2,1421927434,0.011,0.0,9,1
0.001756,528,304,31,0,1804100.25,4,1421927434,0.447333,0.0,3,1
0.001024,146,178,31,0,570312.5,2,1421927434,0.011,0.0,8,2
0.001107,132,164,31,0,476964.75,2,1421927434,0.011,0.0,10,1
0.001083,130,162,31,0,480147.75,2,1421927434,0.011,0.0,8,2
0.001083,130,162,31,0,480147.75,2,1421927434,0.011,0.0,8,2
0.001096,146,178,31,0,532846.75,2,1421927434,0.011,0.0,8,2
0.0010949999999999,132,164,31,0,482191.8125,2,1421927434,0.011,0.0,9,1
0.625212,564,354,254,1,6500.194824,10,1421927433,69.003556,0.045055,1,1
0.001125,146,178,31,0,519111.125,2,1421927435,0.011,0.0,10,3
0.00112,132,164,31,0,471428.5625,2,1421927435,0.011,0.0,8,2
0.000997,146,178,31,0,585757.25,2,1421927435,0.011,0.0,10,3
0.001068,146,178,31,0,546816.5,2,1421927435,0.012,0.0,12,1
0.001034,132,164,31,0,510638.3125,2,1421927435,0.011,0.0,8,2
0.001099,130,162,31,0,473157.4063,2,1421927435,0.011,0.0,10,3
0.629429,564,354,254,1,6456.645996,10,1421927434,69.39066700000001,0.045836,2,1
0.2682719999999999,878,1002,62,2,23588.0,10,1421927435,29.808000000000003,0.046837,3,1
0.001116,132,164,31,0,473118.2813,2,1421927436,0.012,0.0,8,1
0.001138,132,164,31,0,463971.875,2,1421927436,0.011,0.0,2,1
0.001122,132,164,31,0,470588.2188,2,1421927436,0.011,0.0,8,1
0.0010789999999999,132,164,31,0,489342.0,2,1421927436,0.011,0.0,4,1
0.257718,798,5348,62,3,22318.96875,10,1421927436,28.635333000000003,0.046907,2,1
0.001902,520,304,31,0,1640378.5,4,1421927437,0.489667,0.0,7,1
0.00109,132,164,31,0,484403.6563,2,1421927437,0.012,0.0,7,2
0.005018,568,304,31,0,679155.0625,4,1421927437,1.354,0.0,7,1
0.0011279999999999,146,178,31,0,517730.5,2,1421927437,0.012,0.0,4,1
0.001066,132,164,31,0,495309.5938,2,1421927437,0.011,0.0,7,2
0.001099,132,164,31,0,480436.7813,2,1421927437,0.011,0.0,8,2
0.001265,130,162,31,0,411067.2188,2,1421927437,0.012,0.0,8,2
0.0011279999999999,130,162,31,0,460992.9063,2,1421927438,0.012,0.0,7,1
0.00198,528,304,31,0,1600000.0,4,1421927438,0.512333,0.0,7,1
0.00108,132,164,31,0,488888.9063,2,1421927438,0.011,0.0,1,1
0.0053,568,312,31,0,643018.875,4,1421927438,1.386333,0.0,7,1
0.001098,130,162,31,0,473588.3438,2,1421927438,0.011,0.0,3,1
0.001132,130,162,31,0,459363.9688,2,1421927438,0.011,0.0,3,1
0.001107,146,178,31,0,527551.9375,2,1421927438,0.011,0.0,5,1
0.261421,840,1420,62,2,23135.09766,10,1421927438,29.046778000000003,0.044847,2,1
0.00114,146,178,31,0,512280.7188,2,1421927439,0.012,0.0,7,1
0.001044,130,162,31,0,498084.2813,2,1421927439,0.008,0.0,3,1
0.0,1780,0,64,0,196.4095,5,1421927381,14500.316,0.0,2,1
0.0,1780,0,64,0,196.4095,5,1421927381,14500.316,0.0,2,1
0.00106,132,164,31,0,498113.1875,2,1421927439,0.011,0.0,2,1
0.00107,132,164,31,0,493457.9375,2,1421927439,0.012,0.0,5,1
0.001144,130,162,31,0,454545.4688,2,1421927439,0.011,0.0,2,1
0.001257,130,162,31,0,413683.375,2,1421927439,0.011,0.0,8,1
0.001124,132,164,31,0,469750.9063,2,1421927440,0.011,0.0,8,2
0.001075,146,178,31,0,543255.8125,2,1421927440,0.011,0.0,8,2
0.001114,132,164,31,0,473967.6875,2,1421927440,0.012,0.0,7,1
0.001088,146,178,31,0,536764.6875,2,1421927440,0.012,0.0,4,1
0.001053,132,164,31,0,501424.5,2,1421927440,0.012,0.0,3,1
0.001173,132,164,31,0,450127.875,2,1421927440,0.012,0.0,5,2
0.0010539999999999,132,164,31,0,500948.7813,2,1421927440,0.011,0.0,5,2
0.787029,3422,1834,62,8,33045.79688,20,1421927439,41.422578,0.046932,1,1
0.001077,132,164,31,0,490250.6875,2,1421927441,0.011,0.0,3,1
0.001133,130,162,31,0,458958.5,2,1421927441,0.012,0.0,4,1
0.001089,132,164,31,0,484848.4688,2,1421927441,0.012,0.0,7,1
0.00108,132,164,31,0,488888.9063,2,1421927441,0.012,0.0,8,2
0.001118,132,164,31,0,472271.9063,2,1421927441,0.012,0.0,3,1
0.001053,132,164,31,0,501424.5,2,1421927441,0.012,0.0,8,2
0.6486689999999999,2730,1212,254,6,31806.66797,18,1421927440,36.614588,0.046929,1,1
1.9e-05,1388,0,254,0,292210528.0,2,1421927441,0.019,0.0,1,1
0.001109,132,164,31,0,476104.625,2,1421927442,0.012,0.0,3,1
0.001052,132,164,31,0,501901.1563,2,1421927442,0.012,0.0,5,1
0.001124,132,164,31,0,469750.9063,2,1421927442,0.012,0.0,2,1
1.2e-05,168,0,254,0,56000000.0,2,1421927442,0.012,0.0,1,1
2.234799,1052,824,31,2,3296.940918,8,1421927441,319.156009,0.000159,3,3
2.006714,1052,824,31,2,3671.674072,8,1421927441,286.504277,0.000174,5,5
4.503565,1052,824,31,2,1636.037231,8,1421927439,643.061,0.00016,4,4
3.846685,1052,824,31,2,1915.415527,8,1421927439,549.471875,0.000154,3,3
6.112835,1052,824,31,2,1205.332764,8,1421927437,873.1099820000001,0.000156,4,4
8.212166999999999,1052,824,31,2,897.205383,8,1421927435,1172.9686789999998,0.000137,4,4
0.037329,1540,1644,31,4,309464.5,16,1421927443,2.4681330000000004,0.00079,7,3
0.013642,132,164,31,0,38704.00391,2,1421927443,0.004,0.0,3,2
0.0860799999999999,1540,1644,31,4,134200.75,16,1421927443,5.715,0.000472,3,3
0.03954,1540,1644,31,4,292159.8438,16,1421927443,2.582867,0.000117,1,1
0.060162,1540,1644,31,4,192014.8906,16,1421927443,3.934867,0.000146,1,1
14.197116,1052,824,31,2,518.9786379999999,8,1421927429,2028.104286,0.00014,4,4
23.899174,1052,824,31,2,308.295166,8,1421927419,3414.0575710000003,0.000144,6,6
28.12635,1052,824,31,2,261.960754,8,1421927415,4017.865429,0.000172,6,6
28.680214000000003,1052,824,31,2,256.90185499999995,8,1421927414,4097.085429,0.000157,4,4
2.966982,1052,824,31,2,2483.331543,8,1421927440,423.793866,0.000155,4,4
2.809813,1052,824,31,2,2622.238525,8,1421927440,401.234562,0.000149,4,4
6.091215,1052,824,31,2,1209.61084,8,1421927437,870.0999820000001,0.000143,5,5
7.647810000000001,1052,824,31,2,963.413086,8,1421927436,1092.383,0.000154,5,5
12.428,1052,824,31,2,592.854797,8,1421927431,1775.270857,0.000143,3,3
10.367127,1052,824,31,2,710.707947,8,1421927433,1480.958536,0.000146,3,3
10.929884,1052,824,31,2,674.1151120000001,8,1421927432,1561.261036,0.00014,4,4
0.037953,1540,1644,31,4,304376.4688,16,1421927443,2.498267,0.000194,7,3
0.027114,1540,1644,31,4,426052.9688,16,1421927443,1.7178,0.0008289999999999,7,3
0.166605,130,162,31,0,3121.155029,2,1421927443,0.004,0.0,3,2
0.08713,1540,1644,31,4,132583.4844,16,1421927443,5.7328,0.000488,3,3
0.001689,520,304,31,0,1847246.875,4,1421927443,0.441667,0.0,2,1
22.198818,1052,824,31,2,331.909546,8,1421927421,3171.130143,0.00014,6,6
21.873175,1052,824,31,2,336.850952,8,1421927421,3124.416214,0.000145,4,4
20.457491,1052,824,31,2,360.161469,8,1421927423,2922.419643,0.000146,5,5
20.853247,1052,824,31,2,353.326263,8,1421927422,2978.852214,0.00014,3,3
27.442144,1052,824,31,2,268.492126,8,1421927416,3920.013286,0.0001629999999999,6,6
26.605263,1052,824,31,2,276.937683,8,1421927417,3800.567,0.000164,4,4
0.05101,1540,1644,31,4,226465.3906,16,1421927443,3.324667,0.0001909999999999,1,1
2.252992,1052,824,31,2,3270.318115,8,1421927441,321.67258,0.000155,4,4
10.782184,1052,824,31,2,683.349548,8,1421927433,1540.246679,0.00014,2,2
9.960735,1052,824,31,2,739.7044070000001,8,1421927433,1422.865464,0.000157,3,3
16.696325,1034,824,31,2,433.6283570000001,8,1421927426,2385.135929,0.000138,2,2
26.564104,1052,824,31,2,277.36679100000003,8,1421927417,3794.723429,0.00016,4,4
22.006037,1052,824,31,2,334.81723,8,1421927421,3143.414429,0.0001409999999999,4,4
23.296978,1052,824,31,2,316.26419100000004,8,1421927420,3328.060143,0.000132,6,6
0.00113,146,178,31,0,516814.1563,2,1421927443,0.011,0.0,7,1
0.0769659999999999,1540,1644,31,4,150092.25,16,1421927443,5.1072,0.0008039999999999,3,3
0.004543,568,304,31,0,750165.125,4,1421927443,1.218667,0.0,2,1
1.542397,1052,824,31,2,4776.97998,8,1421927442,220.280576,0.000154,4,4
3.3697980000000003,1034,824,31,2,2148.496826,8,1421927440,481.102411,0.000147,5,5
16.867229000000002,1052,824,31,2,436.823364,8,1421927426,2409.5445,0.0001419999999999,3,3
6.700933999999999,1052,824,31,2,1099.548218,8,1421927436,957.094536,0.000157,6,6
15.715037,1052,824,31,2,468.850311,8,1421927428,2244.854214,0.0001419999999999,4,4
11.88349,1052,824,31,2,620.019897,8,1421927431,1697.57675,0.000139,3,3
12.394734,1052,824,31,2,594.445984,8,1421927431,1770.58025,0.000145,3,3
11.651845,1052,824,31,2,632.346191,8,1421927432,1664.472607,0.000149,4,4
14.255907,1052,824,31,2,516.838379,8,1421927429,2036.389357,0.000145,6,6
0.05101,1540,1644,31,4,226465.3906,16,1421927443,3.324667,0.0001909999999999,9,5
0.174755,1052,824,31,2,42161.88281,8,1421927443,24.809142,0.000148,5,5
0.039511,1540,1644,31,4,292374.2813,16,1421927443,2.611933,0.000101,8,4
0.044479,1540,1644,31,4,259718.0625,16,1421927443,2.939333,0.000743,8,4
0.060936,1540,1644,31,4,189575.9531,16,1421927443,3.982267,0.000273,4,4
0.0604679999999999,1540,1644,31,4,191043.2031,16,1421927443,4.001133,0.000359,4,4
23.02706,1052,824,31,2,319.971375,8,1421927420,3275.290286,0.000137,9,8
25.474094,1052,824,31,2,289.23501600000003,8,1421927418,3638.711857,0.000151,2,2
25.376249,1052,824,31,2,290.35025,8,1421927418,3624.858143,0.00016,9,8
29.268066,1052,824,31,2,251.741943,8,1421927414,4181.063143,0.0001699999999999,6,4
26.991116,1052,824,31,2,272.978699,8,1421927416,3855.719429,0.000158,9,8
2.012737,1052,824,31,2,3660.686768,8,1421927441,287.378134,0.000156,4,3
9.113057,1052,824,31,2,808.510254,8,1421927434,1301.687964,0.000143,6,6
11.38493,1052,824,31,2,647.171326,8,1421927432,1626.326857,0.000137,4,4
13.468127,1052,824,31,2,547.069397,8,1421927430,1923.949786,0.000176,6,4
16.012999,1052,824,31,2,460.12619000000007,8,1421927427,2287.4190710000003,0.0001409999999999,9,8
0.141118,1540,1644,31,4,81860.57031,16,1421927443,9.375667,0.001762,3,2
0.047284,1540,1644,31,4,244310.9688,16,1421927443,3.1296,0.001714,4,4
24.033424,1052,824,31,2,306.573029,8,1421927419,3433.288286,0.000147,7,6
27.092768,1052,824,31,2,271.954498,8,1421927416,3870.316286,0.000121,7,6
28.78933,1052,824,31,2,255.928162,8,1421927414,4112.567143,0.00016,6,6
1.7520099999999998,1052,824,31,2,4205.455566,8,1421927441,250.235429,0.000132,6,6
5.0423230000000006,1052,824,31,2,1461.231201,8,1421927438,720.277143,0.00016,6,4
0.015244,320,1826,31,2,140120.7031,6,1421927443,2.8208,0.000949,1,1
0.039414,1540,1644,31,4,293093.8125,16,1421927443,2.6002,0.000754,3,2
0.098104,1540,1644,31,4,117752.5859,16,1421927443,6.4718,0.000839,9,5
0.086391,1540,1644,31,4,133717.625,16,1421927443,5.736934,0.0002009999999999,3,2
0.031747,1540,1644,31,4,363876.9063,16,1421927443,2.047133,0.000129,8,4
0.0011949999999999,146,178,31,0,488702.9063,2,1421927443,0.012,0.0,1,1
19.05183,1052,824,31,2,386.734497,8,1421927424,2721.580786,0.000145,5,5
20.291468,1052,824,31,2,363.108276,8,1421927423,2898.695,0.000138,9,8
20.933847,1052,824,31,2,351.965881,8,1421927422,2990.473357,0.000137,9,8
21.034044,1052,824,31,2,350.289276,8,1421927422,3004.773286,0.000146,4,4
26.464136,1052,824,31,2,278.41452000000004,8,1421927417,3780.422857,0.000137,6,6
26.295465000000004,1052,824,31,2,280.200409,8,1421927417,3756.384,0.000165,5,5
28.563492,1052,824,31,2,257.95166,8,1421927415,4080.433143,0.000132,7,6
28.305147,1052,824,31,2,260.306,8,1421927415,4043.424,0.00016,4,4
27.092768,1052,824,31,2,271.954498,8,1421927416,3870.316286,0.000121,7,6
0.051073,1540,1644,31,4,226186.0469,16,1421927443,3.381,0.000692,9,5
0.028475,1540,1644,31,4,405689.2188,16,1421927443,1.868333,0.00084,9,5
0.019337,320,1826,31,2,110461.8047,6,1421927443,3.7888,0.001844,2,2
0.001115,132,164,31,0,473542.5938,2,1421927443,0.011,0.0,1,1
3.575787,1052,824,31,2,2060.525391,8,1421927440,510.654875,0.000149,3,2
7.790827,1052,824,31,2,945.7276,8,1421927436,1112.860679,0.0001419999999999,2,2
7.260025,1052,824,31,2,1014.872559,8,1421927436,1037.088571,0.000157,5,4
11.131927,1052,824,31,2,661.880066,8,1421927432,1590.107107,0.000138,7,6
14.398533,1052,824,31,2,511.718811,8,1421927429,2056.804786,0.0001419999999999,5,5
20.481709,1052,824,31,2,359.735626,8,1421927423,2925.856786,0.000144,5,4
20.632902,1052,824,31,2,357.099548,8,1421927423,2947.409643,0.000139,4,3
26.93326,1052,824,31,2,273.565094,8,1421927416,3847.441143,0.000144,4,4
0.10101,1540,1644,31,4,114364.9141,16,1421927443,6.595867,0.0007769999999999,9,5
0.011614,1052,824,31,2,634406.75,8,1421927443,1.604429,0.001643,9,8
